geonameid,name,latitude,longitude,feature_class,feature_code,country_code,population
2853295,Plaue,50.77835,10.89969,P,PPL,DE,1995
2853297,Plau am See,53.45821,12.26246,P,PPL,DE,5883
2853310,Plattling,48.77866,12.87509,P,PPL,DE,12390
2853332,Plattenburg,52.95919,12.02951,P,PPLA4,DE,4049
2853350,Platten,49.95161,6.95313,P,PPLA4,DE,894
2853406,Plate,53.55145,11.50927,P,PPL,DE,3686
2853414,Plascheid,50.03333,6.28333,P,PPLA4,DE,67
2853435,Plankstadt,49.39444,8.59611,P,PPLA4,DE,9211
2853442,Plankenfels,49.88333,11.33333,P,PPLA4,DE,900
2853463,Planegg,48.10672,11.42483,P,PPLA4,DE,10510
2853471,Plaidt,50.3926,7.39251,P,PPLA4,DE,5797
2853494,Plaaz,53.84272,12.3433,P,PPL,DE,621
2853527,Pittenhart,47.97724,12.38997,P,PPLA4,DE,1614
2853528,Pittenbach,50.18333,6.35,P,PPLA4,DE,108
2853571,Pirow,53.21667,11.9,P,PPLA4,DE,527
2853572,Pirna,50.95843,13.93702,P,PPLA3,DE,40322
2853574,Pirmasens,49.20145,7.60529,P,PPLA3,DE,43582
2853599,Pirk,49.63333,12.16667,P,PPLA4,DE,1960
2853627,Pinzberg,49.68971,11.10207,P,PPLA4,DE,1938
2853628,Pintesfeld,50.11667,6.36667,P,PPLA4,DE,41
2853647,Pinnow,53.60164,11.54577,P,PPL,DE,1706
2853650,Pinnow,53.06195,14.08559,P,PPLA4,DE,0
2853658,Pinneberg,53.65887,9.79698,P,PPLA3,DE,40577
2853668,Pingelshagen,53.68314,11.33532,P,PPL,DE,626
2853691,Pilsting,48.70116,12.65105,P,PPL,DE,6194
2853700,Pilsach,49.32137,11.50311,P,PPLA4,DE,2659
2853707,Pillnitz,51.0073,13.87565,P,PPLX,DE,3392
2853722,Pillig,50.23919,7.31157,P,PPLA4,DE,501
2853776,Piesteritz,51.86956,12.59835,P,PPLX,DE,4000
2853779,Piesport,49.8864,6.91649,P,PPLA4,DE,2001
2853799,Piesau,50.51667,11.21667,P,PPLA4,DE,891
2853844,Pielenhofen,49.07235,11.95699,P,PPLA4,DE,1315
2853855,Piding,47.76667,12.91667,P,PPLA4,DE,5259
2853889,Picher,53.34796,11.34672,P,PPL,DE,792
2853897,Philippsheim,49.95,6.63333,P,PPLA4,DE,117
2853900,Philippsthal,50.83948,10.00906,P,PPL,DE,4570
2853903,Philippsreut,48.86667,13.68333,P,PPLA4,DE,754
2853907,Philippsburg,49.2317,8.46074,P,PPL,DE,12359
2853924,Pfungstadt,49.80557,8.60307,P,PPL,DE,25084
2853928,Pfullingen,48.46458,9.22796,P,PPL,DE,18269
2853930,Pfullendorf,47.9261,9.2578,P,PPL,DE,13258
2853949,Pfronten,47.5822,10.54962,P,PPLA4,DE,7890
2853951,Pfronstetten,48.27641,9.35995,P,PPLA4,DE,1581
2853961,Pfreimd,49.49114,12.18069,P,PPL,DE,5565
2853969,Pforzheim,48.88436,8.69892,P,PPLA3,DE,119313
2853971,Pforzen,47.92997,10.61357,P,PPLA4,DE,2130
2853984,Pfofeld,49.1059,10.83664,P,PPLA4,DE,1441
2854058,Pfiffelbach,51.06098,11.44217,P,PPLA4,DE,683
2854084,Pferdingsleben,50.96667,10.81667,P,PPLA4,DE,421
2854149,Pfeffenhausen,48.66466,11.96594,P,PPL,DE,4770
2854151,Pfeffelbach,49.53948,7.32768,P,PPLA4,DE,1001
2854152,Pfedelbach,49.17806,9.505,P,PPLA4,DE,8879
2854165,Pfatter,48.96309,12.38254,P,PPLA4,DE,3059
2854167,Pfarrweisach,50.15,10.73333,P,PPLA4,DE,1608
2854179,Pfarrkirchen,48.43205,12.93812,P,PPLA3,DE,11894
2854252,Pfalzgrafenweiler,48.5265,8.56582,P,PPLA4,DE,7038
2854253,Pfalzfeld,50.11232,7.57855,P,PPLA4,DE,572
2854272,Pfakofen,48.85822,12.22744,P,PPLA4,DE,1531
2854296,Pfaffschwende,51.25,10.1,P,PPLA4,DE,368
2854298,Pfaffroda,50.86134,12.51497,P,PPL,DE,3187
2854299,Pfaffroda,50.7,13.35,P,PPLA4,DE,0
2854310,Pfaffing,48.05456,12.10917,P,PPLA4,DE,3782
2854325,Pfaffenweiler,47.93333,7.75,P,PPLA4,DE,2529
2854346,Pfaffen-Schwabenheim,49.85,7.95,P,PPLA4,DE,1310
2854384,Pfaffenhofen an der Roth,48.35454,10.16184,P,PPL,DE,7158
2854386,Pfaffenhofen an der Ilm,48.53053,11.505,P,PPLA4,DE,23192
2854392,Pfaffenhofen,49.06444,8.97639,P,PPLA4,DE,2342
2854394,Pfaffenhofen,48.39334,11.20563,P,PPL,DE,1717
2854411,Pfaffenhausen,48.11878,10.45504,P,PPL,DE,2429
2854518,Peuschen,50.65893,11.64482,P,PPLA4,DE,528
2854557,Pettstadt,49.82996,10.92839,P,PPLA4,DE,1886
2854561,Petting,47.91232,12.81512,P,PPLA4,DE,2346
2854574,Pettendorf,49.35475,12.35926,P,PPL,DE,3268
2854575,Pettendorf,49.06065,12.0078,P,PPLA4,DE,0
2854586,Petriroda,50.86667,10.7,P,PPLA4,DE,350
2854622,Petersroda,51.57032,12.28924,P,PPL,DE,623
2854626,Peterslahr,50.61326,7.48262,P,PPLA4,DE,331
2854645,Petershausen-Ost,47.6721,9.191,P,PPLX,DE,7248
2854646,Petershausen,48.40967,11.47056,P,PPLA4,DE,5965
2854653,Petershagen,52.52078,13.78748,P,PPL,DE,12931
2854655,Petershagen,52.37513,8.96538,P,PPL,DE,27090
2854685,Petersdorf,48.51667,11.03333,P,PPLA4,DE,1719
2854701,Petersberg,51.59651,11.9533,P,PPLA4,DE,684
2854704,Petersberg,50.98333,11.83333,P,PPLA4,DE,303
2854707,Petersberg,49.23333,7.56667,P,PPLA4,DE,0
2854737,Petersaurach,49.3,10.75,P,PPLA4,DE,5116
2854777,Pessin,52.64244,12.66681,P,PPLA4,DE,705
2854813,Perscheid,50.06667,7.7,P,PPLA4,DE,383
2854840,Perlesreut,48.78181,13.4384,P,PPL,DE,2971
2854848,Perleberg,53.07518,11.8574,P,PPLA3,DE,13102
2854859,Perl,49.47169,6.38134,P,PPLA4,DE,0
2854861,Perkam,48.85528,12.43979,P,PPLA4,DE,1411
2854890,Perasdorf,48.95,12.8,P,PPLA4,DE,646
2854892,Perach,48.26667,12.76667,P,PPLA4,DE,1225
2854906,Penzlin,53.50398,13.08537,P,PPLA4,DE,2532
2854910,Penzing,48.07481,10.92745,P,PPLA4,DE,3707
2854923,Penzberg,47.75293,11.377,P,PPL,DE,16079
2854928,Pentling,48.98343,12.0587,P,PPLA4,DE,5485
2854947,Pennigsehl,52.64181,9.0263,P,PPLA4,DE,1364
2854953,Pennewitz,50.65924,11.05382,P,PPLA4,DE,632
2854957,Penkun,53.29848,14.23696,P,PPLA4,DE,2082
2854967,Penig,50.93336,12.70422,P,PPL,DE,10557
2854974,Pemfling,49.26667,12.61667,P,PPLA4,DE,2267
2854992,Pelm,50.23188,6.69076,P,PPLA4,DE,1047
2854996,Pellworm,54.5161,8.64512,P,PPLA4,DE,1152
2854999,Pellingen,49.67552,6.67085,P,PPLA4,DE,1027
2855024,Peitz,51.85841,14.41138,P,PPL,DE,5179
2855025,Peiting,47.79549,10.92951,P,PPL,DE,12106
2855029,Peißenberg,47.80466,11.0699,P,PPL,DE,12689
2855030,Peissen,54.02612,9.60825,P,PPLA4,DE,309
2855031,Peißen,51.74347,11.75756,P,PPL,DE,1271
2855032,Peißen,51.50265,12.05737,P,PPL,DE,1091
2855047,Peine,52.31928,10.2352,P,PPLA3,DE,49953
2855065,Pegnitz,49.75216,11.54187,P,PPL,DE,14279
2855066,Pegestorf,51.92775,9.49682,P,PPLA4,DE,500
2855068,Pegau,51.16715,12.25144,P,PPL,DE,4759
2855069,Peffingen,49.9,6.4,P,PPLA4,DE,212
2855145,Pechbrunn,49.96667,12.16667,P,PPLA4,DE,1493
2855148,Pech,50.65319,7.11219,P,PPL,DE,2707
2855151,Päwesin,52.51667,12.71667,P,PPLA4,DE,603
2855175,Pausa,50.58172,11.99732,P,PPL,DE,3924
2855177,Paunzhausen,48.47486,11.56463,P,PPLA4,DE,1533
2855215,Paulinenaue,52.67701,12.71067,P,PPLA4,DE,1327
2855226,Patzig,54.46481,13.39562,P,PPL,DE,510
2855243,Pattensen,52.26448,9.76436,P,PPL,DE,13883
2855272,Patersdorf,49.01667,12.98333,P,PPLA4,DE,1822
2855274,Patersberg,50.15,7.73333,P,PPLA4,DE,431
2855293,Pastetten,48.19911,11.94368,P,PPLA4,DE,2281
2855300,Passow,53.50683,12.05286,P,PPL,DE,814
2855301,Passow,53.14286,14.11417,P,PPLA4,DE,0
2855328,Passau,48.5665,13.43122,P,PPLA3,DE,50560
2855331,Passade,54.36567,10.31955,P,PPLA4,DE,300
2855333,Paska,50.61985,11.62903,P,PPLA4,DE,140
2855334,Pasing,48.14146,11.45599,P,PPLX,DE,35728
2855337,Pasewalk,53.50627,13.98997,P,PPL,DE,12120
2855357,Paschel,49.63333,6.68333,P,PPLA4,DE,253
2855370,Partenstein,50.04176,9.51991,P,PPLA4,DE,2844
2855373,Partenheim,49.88389,8.08222,P,PPLA4,DE,1581
2855388,Parsberg,49.16074,11.71834,P,PPL,DE,6772
2855390,Parsau,52.53471,10.8902,P,PPLA4,DE,1973
2855414,Parkstetten,48.91667,12.6,P,PPLA4,DE,2992
2855416,Parkstein,49.72921,12.06755,P,PPL,DE,2289
2855436,Parchtitz,54.43792,13.39871,P,PPL,DE,821
2855441,Parchim,53.42631,11.84875,P,PPLA3,DE,19161
2855466,Kleinschmalkalden,50.79631,10.47489,P,PPL,DE,1514
2855467,Pappenheim,48.93383,10.97431,P,PPL,DE,4476
2855477,Pappelau,48.368,9.80583,P,PPLA5,DE,726
2855518,Papendorf,54.03523,12.13263,P,PPL,DE,2514
2855525,Papenburg,53.07769,7.41516,P,PPLA4,DE,34117
2855556,Panzweiler,50.01667,7.3,P,PPLA4,DE,256
2855563,Pantenburg,50.08333,6.83333,P,PPLA4,DE,253
2855564,Panten,53.66438,10.61949,P,PPLA4,DE,747
2855565,Pantelitz,54.30126,12.9688,P,PPL,DE,753
2855574,Panschwitz-Kuckau,51.23395,14.19791,P,PPLA4,DE,2242
2855598,Pankow,52.56926,13.40186,P,PPLX,DE,65375
2855602,Panker,54.33333,10.56667,P,PPLA4,DE,1601
2855623,Pampow,53.75445,12.60659,P,PPL,DE,3037
2855632,Palzem,49.56667,6.36667,P,PPLA4,DE,1269
2855665,Palling,48.00204,12.63702,P,PPLA4,DE,3416
2855681,Paitzdorf,50.85,12.21667,P,PPLA4,DE,423
2855683,Painten,48.99731,11.81947,P,PPL,DE,2280
2855704,Pahlen,54.26774,9.29649,P,PPLA4,DE,1206
2855707,Pähl,47.9,11.18333,P,PPLA4,DE,2377
2855737,Padingbüttel,53.7,8.53333,P,PPLA4,DE,480
2855745,Paderborn,51.71905,8.75439,P,PPLA3,DE,142161
2855747,Padenstedt,54.04911,9.91993,P,PPLA4,DE,1326
2855794,Oyten,53.05498,9.01995,P,PPLA4,DE,15286
2855820,Owschlag,54.39336,9.59243,P,PPLA4,DE,3603
2855823,Owingen,47.80967,9.17173,P,PPLA4,DE,4207
2855824,Owen,48.58742,9.44978,P,PPL,DE,3569
2855834,Oeversee,54.7,9.43333,P,PPLA4,DE,1996
2855859,Overath,50.93275,7.28389,P,PPL,DE,27203
2855862,Oevenum,54.71024,8.53174,P,PPLA4,DE,518
2855881,Ovelgönne,53.34189,8.42179,P,PPLA4,DE,5756
2855895,Utscheid,50,6.35,P,PPLA4,DE,535
2855898,Otzweiler,49.71667,7.51667,P,PPLA4,DE,227
2855901,Ötzingen,50.5,7.83333,P,PPLA4,DE,1363
2855902,Otzing,48.76134,12.80877,P,PPLA4,DE,1956
2855917,Ottweiler,49.40133,7.16424,P,PPL,DE,15503
2855923,Ottrau,50.80599,9.38575,P,PPLA4,DE,2496
2855935,Ottobrunn bei München,48.06489,11.66327,P,PPLA4,DE,19204
2855937,Ottobeuren,47.9413,10.29971,P,PPL,DE,8095
2855967,Otting,48.8725,10.80018,P,PPLA4,DE,819
2855982,Otterwisch,51.2,12.61667,P,PPLA4,DE,1552
2855984,Ottersweier,48.67022,8.11323,P,PPLA4,DE,6441
2855992,Otterstadt,49.37222,8.44778,P,PPLA4,DE,3282
2855999,Ottersheim,49.62556,8.10861,P,PPLA4,DE,379
2856000,Ottersheim,49.19129,8.23176,P,PPL,DE,1798
2856014,Ottersberg,53.10901,9.14648,P,PPLA4,DE,12205
2856024,Otterndorf,53.81158,8.90206,P,PPLA4,DE,6965
2856038,Otterfing,47.90898,11.67546,P,PPLA4,DE,4383
2856042,Otterberg,49.50301,7.76995,P,PPL,DE,5215
2856057,Otterbach,49.48554,7.7345,P,PPLA4,DE,4087
2856061,Otter,53.24015,9.74247,P,PPLA4,DE,1443
2856070,Ottenstein,51.94707,9.407,P,PPL,DE,1296
2856073,Ottensoos,49.50949,11.34158,P,PPLA4,DE,2051
2856075,Ottensen,53.55213,9.92421,P,PPLX,DE,35136
2856083,Ottenhöfen im Schwarzwald,48.56667,8.15,P,PPLA4,DE,0
2856085,Ottenhofen,48.21667,11.88333,P,PPLA4,DE,1720
2856086,Ottenhofen,48.7356,8.12981,P,PPL,DE,3311
2856107,Ottendorf-Okrilla,51.18333,13.83333,P,PPLA4,DE,10093
2856110,Ottendorf,54.34087,10.04926,P,PPLA4,DE,836
2856119,Ottendorf,50.82748,11.82508,P,PPLA4,DE,429
2856125,Ottenbüttel,53.97107,9.50416,P,PPLA4,DE,746
2856139,Ottenbach,48.73649,9.74844,P,PPLA4,DE,2459
2856159,Ötisheim,48.96667,8.8,P,PPLA4,DE,4827
2856162,Ötigheim,48.89085,8.23442,P,PPLA4,DE,4386
2856163,Othmarschen,53.55173,9.88632,P,PPLX,DE,16009
2856184,Oststeinbek,53.54321,10.16939,P,PPLA4,DE,7858
2856189,Sellin,54.37846,13.69394,P,PPL,DE,2358
2856191,Ostseebad Prerow,54.44469,12.57677,P,PPL,DE,1728
2856192,Ostseebad Nienhagen,54.16011,11.9602,P,PPLA4,DE,0
2856193,Ostseebad Kühlungsborn,54.14763,11.74318,P,PPLA4,DE,7453
2856194,Seeheilbad Graal-Müritz,54.25124,12.25139,P,PPL,DE,4242
2856195,Ostseebad Göhren,54.3414,13.73823,P,PPL,DE,1280
2856196,Ostseebad Dierhagen,54.29243,12.35799,P,PPL,DE,1691
2856197,Ostseebad Boltenhagen,53.98779,11.20193,P,PPL,DE,2574
2856198,Ostseebad Binz,54.39995,13.61052,P,PPL,DE,5531
2856199,Ostseebad Baabe,54.36016,13.70381,P,PPL,DE,846
2856200,Ostseebad Ahrenshoop,54.38346,12.42425,P,PPL,DE,784
2856203,Ostrohe,54.21631,9.12537,P,PPLA4,DE,972
2856205,Ostritz,51.01451,14.93059,P,PPL,DE,2988
2856207,Östringen,49.21911,8.71192,P,PPL,DE,12880
2856213,Ostrhauderfehn,53.13863,7.61938,P,PPLA4,DE,10699
2856215,Ostrau,51.30893,12.05588,P,PPL,DE,994
2856217,Ostrau,51.20639,12.88421,P,PPL,DE,4390
2856220,Ostramondra,51.2,11.33333,P,PPLA4,DE,580
2856222,Ostrach,47.95,9.38333,P,PPLA4,DE,6841
2856231,Ostochtersum,53.60605,7.52649,P,PPLA4,DE,0
2856278,Osthofen,49.70382,8.32419,P,PPL,DE,8758
2856284,Ostheim,50.45996,10.23057,P,PPL,DE,3729
2856288,Ostheim,50.93117,7.04412,P,PPLX,DE,11689
2856317,Osterzell,47.88333,10.75,P,PPLA4,DE,688
2856319,Osterwohle,52.83648,11.00808,P,PPL,DE,521
2856330,Osterwieck,51.9699,10.71042,P,PPL,DE,3837
2856374,Osterstedt,54.10825,9.57436,P,PPLA4,DE,668
2856377,Osterspai,50.24453,7.61227,P,PPLA4,DE,1351
2856390,Osterrönfeld,54.29013,9.699,P,PPLA4,DE,5213
2856396,Osterrade,54.18694,9.35389,P,PPLA4,DE,0
2856398,Oster-Ohrstedt,54.51514,9.22189,P,PPLA4,DE,697
2856405,Osterode am Harz,51.72686,10.25089,P,PPLA3,DE,0
2856413,Osternienburg,51.79384,12.02616,P,PPL,DE,2179
2856493,Osterhorn,53.86759,9.70253,P,PPLA4,DE,441
2856500,Osterholz-Scharmbeck,53.22698,8.79528,P,PPLA3,DE,31405
2856530,Osterhofen,48.7,13.02221,P,PPL,DE,11870
2856548,Osterhever,54.38547,8.766,P,PPLA4,DE,249
2856562,Osterhausen,51.45417,11.50456,P,PPL,DE,1087
2856591,Osterfeld,51.08014,11.93047,P,PPL,DE,1365
2856611,Ostereistedt,53.3,9.16667,P,PPLA4,DE,995
2856619,Oesterdeichstrich,54.1598,8.89546,P,PPLA4,DE,274
2856629,Ostercappeln,52.35,8.23333,P,PPLA4,DE,9605
2856635,Osterby,54.8,9.21667,P,PPLA4,DE,0
2856636,Osterby,54.45354,9.75136,P,PPLA4,DE,906
2856637,Osterburken,49.42997,9.42252,P,PPL,DE,6371
2856639,Osterburg,52.78721,11.75297,P,PPL,DE,7231
2856647,Osterbruch,53.77805,8.94122,P,PPLA4,DE,583
2856669,Osterberg,48.15,10.16667,P,PPLA4,DE,873
2856765,Ostenfeld,54.46285,9.23419,P,PPLA4,DE,1512
2856766,Ostenfeld,54.3148,9.78156,P,PPLA4,DE,625
2856792,Osten,53.69713,9.18885,P,PPLA4,DE,2030
2856798,Ostelsheim,48.72633,8.84816,P,PPLA4,DE,2541
2856801,Osteel,53.54417,7.254,P,PPLA4,DE,2383
2856816,Ostbevern,52.04018,7.84229,P,PPLA4,DE,10644
2856837,Oßmannstedt,51.01815,11.42746,P,PPL,DE,1334
2856839,Oßling,51.35999,14.16567,P,PPLA4,DE,2622
2856857,Ossendorf,50.97059,6.90628,P,PPLX,DE,10596
2856883,Osnabrück,52.27264,8.0498,P,PPLA3,DE,166462
2856888,Osloß,52.46925,10.68011,P,PPLA4,DE,1990
2856915,Osdorf,53.57982,9.85826,P,PPLX,DE,26420
2856917,Osdorf,54.4265,10.01629,P,PPLA4,DE,2407
2856930,Oschersleben,52.03039,11.22898,P,PPL,DE,19396
2856939,Oeschebüttel,53.98912,9.72128,P,PPLA4,DE,224
2856944,Oschatz,51.30001,13.10984,P,PPL,DE,16000
2856950,Osburg,49.71667,6.78333,P,PPLA4,DE,2327
2856975,Ortrand,51.37505,13.75982,P,PPL,DE,2507
2857011,Ortenburg,48.54597,13.2225,P,PPL,DE,7317
2857012,Ortenberg,50.35584,9.05602,P,PPL,DE,9155
2857013,Ortenberg,48.45158,7.97178,P,PPLA4,DE,3284
2857037,Orsingen-Nenzingen,47.84272,8.95909,P,PPLA4,DE,3093
2857039,Orsfeld,50.03333,6.61667,P,PPLA4,DE,161
2857042,Oersdorf,53.83914,9.99112,P,PPLA4,DE,890
2857044,Orscholz,49.50593,6.52502,P,PPL,DE,3609
2857047,Oersberg,54.6754,9.84358,P,PPLA4,DE,323
2857062,Ornbau,49.17623,10.65797,P,PPL,DE,1730
2857066,Ormont,50.32617,6.44238,P,PPLA4,DE,378
2857074,Orlenbach,50.16667,6.38333,P,PPLA4,DE,225
2857075,Oerlenbach,50.15,10.13333,P,PPLA4,DE,5411
2857080,Orlamünde,50.77486,11.51929,P,PPL,DE,1283
2857089,Oering,53.82479,10.15018,P,PPLA4,DE,0
2857094,Orfgen,50.66667,7.53333,P,PPLA4,DE,278
2857098,Orenhofen,49.9,6.65,P,PPLA4,DE,1326
2857105,Oerel,53.48261,9.06142,P,PPLA4,DE,1854
2857114,Orbis,49.7,8,P,PPLA4,DE,745
2857129,Oranienburg,52.75577,13.24197,P,PPLA3,DE,40793
2857131,Oranienbaum,51.7986,12.40583,P,PPL,DE,3476
2857134,Oppurg,50.71065,11.65289,P,PPLA4,DE,1325
2857135,Oppum,51.32244,6.61518,P,PPLX,DE,12906
2857142,Oppin,51.55136,12.03274,P,PPL,DE,1563
2857147,Oppertshausen,49.95,7.46667,P,PPLA4,DE,125
2857151,Oppershausen,51.13333,10.45,P,PPLA4,DE,369
2857159,Oppenweiler,48.9827,9.4585,P,PPLA4,DE,4295
2857167,Oppenheim,49.8547,8.35974,P,PPL,DE,6789
2857172,Oppenau,48.47332,8.1597,P,PPL,DE,4973
2857182,Oppach,51.06667,14.5,P,PPLA4,DE,3060
2857185,Opladen,51.06863,7.00387,P,PPL,DE,23000
2857197,Öpfingen,48.28636,9.80259,P,PPLA4,DE,2312
2857205,Opfenbach,47.63333,9.83333,P,PPLA4,DE,2260
2857224,Onsdorf,49.65,6.48333,P,PPLA4,DE,151
2857260,Olzheim,50.27233,6.45511,P,PPLA4,DE,533
2857276,Ölsen,50.73333,7.6,P,PPLA4,DE,99
2857281,Olsdorf,49.95354,6.3822,P,PPLA4,DE,108
2857289,Olsbrücken,49.53884,7.65857,P,PPLA4,DE,1187
2857291,Olsberg,51.35613,8.48899,P,PPL,DE,15814
2857299,Ölper,52.28638,10.49924,P,PPLX,DE,1486
2857306,Olpe,51.02899,7.85139,P,PPLA3,DE,25686
2857311,Olmscheid,50.06667,6.21667,P,PPLA4,DE,163
2857316,Ollmuth,49.66667,6.71667,P,PPLA4,DE,162
2857317,Öllingen,48.52868,10.14759,P,PPLA4,DE,512
2857328,Ollendorf,51.03333,11.18333,P,PPLA4,DE,487
2857347,Oelixdorf,53.92738,9.56383,P,PPLA4,DE,1735
2857363,Olfen,51.70787,7.37893,P,PPL,DE,12133
2857388,Oldisleben,51.30975,11.17112,P,PPLA4,DE,2476
2857399,Olderup,54.53905,9.11017,P,PPLA4,DE,466
2857407,Oldersbek,54.44679,9.16929,P,PPLA4,DE,626
2857410,Oldenswort,54.37243,8.93996,P,PPLA4,DE,1278
2857416,Oldenhütten,54.15757,9.73934,P,PPLA4,DE,142
2857429,Oldendorf,53.95341,9.45858,P,PPLA4,DE,1210
2857432,Oldendorf,53.59068,9.25325,P,PPLA4,DE,2834
2857438,Oldendorf,53.15613,10.21532,P,PPLA4,DE,1019
2857447,Oldenbüttel,54.16914,9.45319,P,PPLA4,DE,320
2857451,Oldenburg in Holstein,54.29498,10.89043,P,PPLA4,DE,9940
2857458,Oldenburg,53.14039,8.21479,P,PPLA3,DE,159218
2857464,Oldenborstel,54.0626,9.51299,P,PPLA4,DE,141
2857472,Olching,48.2,11.33333,P,PPLA4,DE,23978
2857479,Olbersleben,51.15,11.33333,P,PPLX,DE,785
2857481,Olbersdorf,50.87304,14.77035,P,PPLA4,DE,5948
2857484,Olbernhau,50.6587,13.3425,P,PPL,DE,11162
2857547,Ohrum,52.12084,10.56284,P,PPLA4,DE,631
2857565,Öhringen,49.19884,9.5072,P,PPL,DE,22765
2857582,Ohrenbach,49.47055,10.21008,P,PPLA4,DE,663
2857603,Ohorn,51.17199,14.04669,P,PPLA4,DE,2500
2857610,Öhningen,47.66186,8.88674,P,PPLA4,DE,3761
2857619,Ohne,52.26667,7.28333,P,PPLA4,DE,567
2857637,Ohmden,48.64599,9.52698,P,PPLA4,DE,1733
2857643,Ohmbach,49.45,7.35,P,PPLA4,DE,864
2857646,Ohlweiler,49.96667,7.5,P,PPLA4,DE,338
2857649,Ohlstadt,47.63333,11.23333,P,PPLA4,DE,3368
2857650,Ohlsdorf,53.62594,10.03145,P,PPLX,DE,14942
2857653,Ohlsbach,48.43222,7.99384,P,PPLA4,DE,3176
2857654,Oechlitz,51.32322,11.76248,P,PPL,DE,580
2857659,Ohligs,51.15,7,P,PPLX,DE,43063
2857673,Ohlenhard,50.45,6.76667,P,PPLA4,DE,162
2857741,Oggelshausen,48.06667,9.65,P,PPLA4,DE,954
2857752,Oftersheim,49.36528,8.58306,P,PPLA4,DE,10100
2857753,Ofterschwang,47.5,10.23333,P,PPLA4,DE,2021
2857756,Ofterdingen,48.41667,9.03333,P,PPLA4,DE,4329
2857765,Offstein,49.60611,8.23806,P,PPLA4,DE,1891
2857770,Offingen,48.48258,10.36249,P,PPL,DE,4099
2857790,Offenheim,49.72556,8.03028,P,PPLA4,DE,602
2857791,Offenhausen,49.44971,11.41316,P,PPLA4,DE,1616
2857797,Offenbüttel,54.17035,9.355,P,PPLA4,DE,294
2857798,Offenburg,48.47377,7.94495,P,PPLA3,DE,59238
2857800,Offenberg,48.86195,12.86293,P,PPLA4,DE,3364
2857803,Offenbach an der Queich,49.19546,8.19779,P,PPLA4,DE,6097
2857807,Offenbach,50.10061,8.76647,P,PPLA3,DE,119192
2857810,Offenau,49.24583,9.16056,P,PPLA4,DE,2748
2857845,Oetzen,53.01917,10.67571,P,PPLA4,DE,0
2857847,Oettingen in Bayern,48.95274,10.60465,P,PPL,DE,5336
2857850,Oettersdorf,50.6,11.81667,P,PPLA4,DE,877
2857853,Oettern,50.92251,11.35806,P,PPLA4,DE,151
2857861,Oestrich,51.56413,7.37113,P,PPL,DE,6210
2857878,Oespel,51.48634,7.38251,P,PPL,DE,4275
2857900,Oerlinghausen,51.95453,8.6622,P,PPL,DE,17403
2857904,Oer-Erkenschwick,51.64198,7.26451,P,PPL,DE,30409
2857908,Oepfershausen,50.64113,10.24085,P,PPLA4,DE,534
2857918,Oelsnitz,50.72584,12.701,P,PPL,DE,12268
2857919,Oelsnitz,50.4147,12.1695,P,PPL,DE,12686
2857929,Oelsberg,50.19877,7.83694,P,PPLA4,DE,524
2857943,Oelde,51.8289,8.14724,P,PPL,DE,29297
2857967,Oedheim,49.24028,9.25333,P,PPLA4,DE,5921
2857970,Oederan,50.86064,13.17164,P,PPL,DE,7143
2857983,Oechsen,50.74531,10.06286,P,PPLA4,DE,685
2857985,Oebisfelde,52.43421,10.98786,P,PPL,DE,7341
2858013,Odisheim,53.69565,8.94281,P,PPLA4,DE,617
2858071,Oederquart,53.80267,9.2368,P,PPLA4,DE,1251
2858073,Odernheim,49.76511,7.70427,P,PPL,DE,1776
2858092,Oderberg,52.86571,14.04508,P,PPL,DE,2546
2858103,Odenthal,51.03333,7.11667,P,PPLA4,DE,15619
2858145,Odenbach,49.68333,7.65,P,PPLA4,DE,926
2858149,Odelzhausen,48.30889,11.19889,P,PPLA4,DE,4275
2858154,Odderade,54.13892,9.19408,P,PPLA4,DE,308
2858231,Ockholm,54.66667,8.83333,P,PPLA4,DE,356
2858233,Ockfen,49.61667,6.58333,P,PPLA4,DE,655
2858239,Ockenheim,49.94371,7.97127,P,PPLA4,DE,2295
2858241,Ockenfels,50.5761,7.27535,P,PPLA4,DE,1101
2858245,Ochtrup,52.20802,7.18988,P,PPL,DE,19441
2858249,Ochtmersleben,52.15782,11.40896,P,PPL,DE,592
2858253,Ochtendung,50.35,7.38333,P,PPLA4,DE,5207
2858269,Ochsenwerder,53.47565,10.10147,P,PPLX,DE,3000
2858326,Ochsenhausen,48.07029,9.9503,P,PPL,DE,8950
2858333,Ochsenfurt,49.66429,10.06227,P,PPL,DE,11492
2858416,Obrigheim,49.59161,8.20483,P,PPL,DE,2809
2858417,Obrigheim,49.35194,9.09083,P,PPLA4,DE,5299
2858424,Obing,48.00049,12.40528,P,PPLA4,DE,3938
2858426,Obhausen,51.39172,11.65312,P,PPLA4,DE,1955
2858437,Oberzissen,50.45,7.2,P,PPLA4,DE,1069
2858476,Oberwörresbach,49.78333,7.31667,P,PPLA4,DE,163
2858484,Oberwolfach,48.31667,8.21667,P,PPLA4,DE,2758
2858539,Oberwiesen,49.7,7.96667,P,PPLA4,DE,474
2858543,Oberwies,50.28861,7.78056,P,PPLA4,DE,188
2858548,Oberwiera,50.88913,12.54415,P,PPLA4,DE,1227
2858562,Oberwesel,50.10777,7.72522,P,PPL,DE,3128
2858586,Oberweißbach,50.58231,11.14382,P,PPL,DE,1653
